customerID,Churn,customer.gender,account.Contract,account.PaymentMethod,account.Charges.Monthly
5405-ZMYXQ,No,Female,Month-to-month,Credit card (automatic),74.6
5406-KGRMX,No,Female,Two year,Electronic check,24.55
5414-OFQCB,No,Male,Two year,Credit card (automatic),90.45
5419-CONWX,Yes,Female,Month-to-month,Credit card (automatic),99.8
5419-JKZNQ,No,Male,Month-to-month,Mailed check,77.9
5419-JPRRN,Yes,Male,Month-to-month,Electronic check,101.45
5419-KLXBN,Yes,Female,Month-to-month,Bank transfer (automatic),89.15
5423-BHIXO,No,Female,Month-to-month,Electronic check,54.2
5424-RLQLC,No,Male,Month-to-month,Mailed check,59.65
5425-GQTTT,,Male,Two year,Bank transfer (automatic),24.0
5429-LWCMV,No,Female,Month-to-month,Electronic check,89.15
5433-KYGHE,No,Female,Month-to-month,Mailed check,86.0
5438-QMDDL,No,Female,Month-to-month,Mailed check,59.8
5439-WIKXB,No,Male,Month-to-month,Electronic check,94.55
5440-FLBQG,Yes,Male,Two year,Bank transfer (automatic),108.4
5440-VHLUL,No,Male,One year,Bank transfer (automatic),105.2
5442-BHQNG,No,Female,Month-to-month,Electronic check,70.35
5442-BXVND,No,Female,Month-to-month,Bank transfer (automatic),24.25
5442-PPTJY,No,Male,Two year,Mailed check,19.7
5442-UTCVD,Yes,Male,Month-to-month,Electronic check,91.85
5442-XSDCW,Yes,Male,Month-to-month,Bank transfer (automatic),79.5
5443-SCMKX,No,Female,One year,Electronic check,94.3
5445-GLVOT,No,Female,Month-to-month,Electronic check,49.8
5445-PZWGX,Yes,Male,One year,Electronic check,102.0
5445-UTODQ,Yes,Female,Month-to-month,Electronic check,81.1
5446-DKWYW,No,Female,One year,Electronic check,65.2
5447-VYTKW,No,Male,Month-to-month,Mailed check,53.45
5447-WZAFP,No,Female,One year,Mailed check,100.3
5448-VWNAM,No,Female,Month-to-month,Mailed check,75.9
5449-FIBXJ,Yes,Male,Month-to-month,Electronic check,103.3
5451-MHQOF,No,Male,One year,Mailed check,24.45
5451-YHYPW,No,Female,Two year,Credit card (automatic),115.75
5453-AXEPF,No,Male,Month-to-month,Bank transfer (automatic),80.5
5453-YBTWV,No,Male,Two year,Credit card (automatic),101.1
5456-ITGIC,No,Male,Two year,Credit card (automatic),64.45
5457-COLHT,No,Male,Two year,Bank transfer (automatic),80.65
5458-CQJTA,Yes,Male,Two year,Bank transfer (automatic),74.8
5461-QKNTN,No,Male,Month-to-month,Electronic check,94.3
5465-BUBFA,No,Female,Two year,Bank transfer (automatic),19.3
5468-BPMMO,No,Male,Month-to-month,Electronic check,19.6
5469-CTCWN,Yes,Male,One year,Electronic check,106.0
5469-NUJUR,No,Male,Two year,Mailed check,19.95
5472-CVMDX,No,Female,Two year,Mailed check,38.9
5473-KHBPS,No,Female,One year,Credit card (automatic),95.7
5474-LAMUQ,No,Male,One year,Mailed check,20.1
5478-JJVZK,No,Female,Month-to-month,Mailed check,60.9
5480-HPRRX,Yes,Female,Month-to-month,Electronic check,25.3
5480-TBGPH,Yes,Female,Month-to-month,Credit card (automatic),99.3
5480-XTFFL,No,Female,Two year,Mailed check,21.0
5481-NTDOH,No,Female,One year,Credit card (automatic),107.05
5482-NUPNA,Yes,Female,Month-to-month,Mailed check,60.4
5482-PLVPE,Yes,Female,Month-to-month,Electronic check,24.35
5482-VXSXJ,No,Male,Month-to-month,Mailed check,93.2
5485-ITNPC,No,Male,Two year,Bank transfer (automatic),85.9
5485-WUYWF,Yes,Male,Month-to-month,Bank transfer (automatic),66.4
5493-SDRDQ,Yes,Male,Month-to-month,Mailed check,55.1
5494-HECPR,Yes,Female,Month-to-month,Electronic check,80.25
5494-WOZRZ,No,Female,Two year,Credit card (automatic),82.0
5495-GPSRW,No,Male,Two year,Mailed check,19.7
5498-IBWPI,No,Female,One year,Credit card (automatic),49.4
5498-TXHLF,Yes,Female,Month-to-month,Electronic check,87.45
5499-ECUTN,No,Female,One year,Credit card (automatic),66.05
5499-MBERC,,Male,Month-to-month,Electronic check,29.6
5501-TVMGM,No,Male,Month-to-month,Electronic check,55.25
5502-RLUYV,Yes,Female,Month-to-month,Electronic check,103.95
5504-WSIUR,No,Female,One year,Bank transfer (automatic),90.25
5505-OVWQW,No,Female,One year,Mailed check,20.15
5510-BOIUJ,Yes,Male,Month-to-month,Mailed check,19.25
5512-IDZEI,No,Male,One year,Electronic check,24.9
5514-YQENT,No,Male,Two year,Electronic check,111.15
5515-AKOAJ,Yes,Female,Month-to-month,Electronic check,100.1
5515-IDEJJ,Yes,Male,Month-to-month,Mailed check,19.9
5515-RUGKN,No,Male,Month-to-month,Credit card (automatic),54.75
5519-NPHVG,Yes,Female,Month-to-month,Electronic check,94.2
5519-TEEUH,No,Male,One year,Mailed check,20.15
5519-YLDGW,Yes,Female,Month-to-month,Electronic check,103.9
5520-FVEWJ,Yes,Female,Month-to-month,Electronic check,84.5
5522-JBWMO,No,Male,Month-to-month,Electronic check,44.0
5522-NYKPB,No,Male,Month-to-month,Electronic check,85.9
5524-KHNJP,No,Male,One year,Credit card (automatic),74.75
5527-ACHSO,No,Female,Month-to-month,Mailed check,70.5
5529-GIBVH,No,Female,Two year,Mailed check,20.15
5533-NHFRF,No,Male,Month-to-month,Electronic check,44.4
5533-RJFTJ,No,Male,Month-to-month,Bank transfer (automatic),30.2
5536-RTPWK,Yes,Male,Month-to-month,Bank transfer (automatic),99.05
5536-SLHPM,Yes,Female,Month-to-month,Electronic check,77.75
5537-UXXVS,No,Female,Month-to-month,Bank transfer (automatic),19.25
5539-HIVAK,No,Female,Month-to-month,Mailed check,25.7
5539-TMZLF,Yes,Male,Month-to-month,Electronic check,69.75
5542-DHSXL,No,Female,Month-to-month,Mailed check,54.7
5542-NKVRU,No,Female,Two year,Bank transfer (automatic),20.75
5542-TBBWB,No,Male,Month-to-month,Electronic check,69.9
5543-QDCRY,No,Male,Month-to-month,Electronic check,56.4
5546-BYZSM,No,Female,Month-to-month,Electronic check,20.45
5546-QUERU,No,Male,One year,Mailed check,19.95
5549-ZGHFB,No,Male,Two year,Mailed check,24.95
5550-VFRLC,Yes,Female,Month-to-month,Electronic check,69.85
5552-ZNFSJ,Yes,Male,Month-to-month,Electronic check,45.3
5553-AOINX,No,Female,One year,Electronic check,104.9
5555-RNPGT,No,Male,Month-to-month,Credit card (automatic),24.8
5561-NWEVX,Yes,Female,Month-to-month,Electronic check,79.2
5562-BETPV,No,Male,One year,Mailed check,19.65
5562-YJQGT,No,Female,Month-to-month,Credit card (automatic),20.35
5564-NEMQO,Yes,Female,Month-to-month,Bank transfer (automatic),75.3
5565-FILXA,Yes,Female,Month-to-month,Electronic check,96.15
5566-SOEZD,No,Male,One year,Credit card (automatic),80.65
5567-GZKQY,No,Male,Two year,Credit card (automatic),20.3
5567-WSELE,Yes,Male,Month-to-month,Electronic check,94.6
5568-DMXZS,No,Female,Month-to-month,Electronic check,65.45
5569-IDSEY,No,Male,One year,Bank transfer (automatic),105.7
5569-KGJHX,Yes,Female,Month-to-month,Bank transfer (automatic),85.35
5569-OUICF,Yes,Female,Month-to-month,Credit card (automatic),101.3
5570-PTWEH,Yes,Female,Month-to-month,Credit card (automatic),75.15
5570-ZGMEU,,Male,Two year,Credit card (automatic),104.9
5572-ZDXHY,Yes,Female,Month-to-month,Mailed check,84.3
5574-NXZIU,No,Male,Two year,Credit card (automatic),109.2
5575-GNVDE,No,Male,One year,Mailed check,56.95
5575-TPIZQ,No,Male,Month-to-month,Credit card (automatic),89.15
5577-OTWWW,Yes,Female,Month-to-month,Bank transfer (automatic),19.75
5578-NKCXI,No,Female,One year,Credit card (automatic),99.25
5583-EJXRD,No,Male,Two year,Credit card (automatic),54.05
5583-SXDAG,Yes,Male,Month-to-month,Electronic check,70.0
5585-WEFDD,,Female,Month-to-month,Mailed check,20.35
5590-BYNII,Yes,Male,Month-to-month,Electronic check,100.75
5590-YRFJT,Yes,Female,Month-to-month,Electronic check,24.45
5590-ZSKRV,No,Female,Month-to-month,Mailed check,54.65
5593-SUAOO,No,Female,One year,Bank transfer (automatic),83.15
5597-GLBUC,Yes,Female,Month-to-month,Electronic check,85.45
5598-IKHQQ,No,Female,Two year,Credit card (automatic),25.45
5599-HVLTW,No,Female,Month-to-month,Bank transfer (automatic),80.35
5600-KTXFM,No,Male,Month-to-month,Mailed check,69.95
5600-PDUJF,No,Male,Month-to-month,Credit card (automatic),49.5
5602-BVFMK,No,Female,One year,Mailed check,19.3
5605-IYGFG,No,Female,Month-to-month,Bank transfer (automatic),69.85
5605-XNWEN,No,Male,Two year,Bank transfer (automatic),25.0
5606-AMZBO,No,Female,Month-to-month,Credit card (automatic),78.15
5609-CEBID,Yes,Female,Month-to-month,Electronic check,94.1
5609-IMCGG,No,Female,Month-to-month,Credit card (automatic),84.35
5614-DNZCE,No,Female,Two year,Credit card (automatic),64.9
5616-PRTNT,Yes,Male,Month-to-month,Electronic check,19.4
5619-PTMIK,No,Female,Month-to-month,Electronic check,53.1
5619-XZZKR,No,Male,One year,Mailed check,19.95
5622-UEJFI,No,Female,Two year,Credit card (automatic),25.4
5624-BQSSA,Yes,Female,Month-to-month,Mailed check,20.95
5624-RYAMH,No,Female,Month-to-month,Electronic check,19.5
5626-MGTUK,No,Female,Month-to-month,Bank transfer (automatic),89.1
5627-TVBPP,No,Female,One year,Credit card (automatic),20.1
5628-FCGYG,No,Male,Month-to-month,Electronic check,84.1
5628-RKIFK,No,Female,Month-to-month,Credit card (automatic),101.55
5630-AHZIL,No,Female,Month-to-month,Bank transfer (automatic),64.5
5630-IXDXV,No,Female,Month-to-month,Electronic check,106.35
5639-NTUPK,No,Male,Month-to-month,Credit card (automatic),52.1
5640-CAXOA,No,Female,One year,Credit card (automatic),40.35
5641-DMBFJ,No,Female,Two year,Electronic check,84.3
5642-MHDQT,No,Female,One year,Bank transfer (automatic),19.85
5644-PDMZC,Yes,Female,Month-to-month,Electronic check,89.5
5647-FXOTP,No,Female,Month-to-month,Electronic check,105.9
5647-URDKA,No,Male,Two year,Mailed check,19.7
5649-ANRML,Yes,Male,Month-to-month,Credit card (automatic),95.1
5649-RXQTV,No,Male,Month-to-month,Electronic check,99.0
5649-TJHOV,Yes,Male,Month-to-month,Bank transfer (automatic),36.5
5649-VUKMC,Yes,Female,One year,Mailed check,95.5
5650-VDUDS,Yes,Female,Month-to-month,Mailed check,24.25
5650-YLIBA,No,Male,Month-to-month,Electronic check,81.15
5651-CPDND,No,Male,Month-to-month,Mailed check,46.0
5651-CRHKQ,No,Female,One year,Bank transfer (automatic),86.2
5651-WYIPH,No,Female,Month-to-month,Credit card (automatic),49.85
5651-YLPRD,No,Female,Month-to-month,Electronic check,86.1
5652-MSDEY,No,Female,Month-to-month,Mailed check,75.75
5653-ITXJK,,Female,Month-to-month,Mailed check,49.2
5655-JSMZM,Yes,Male,Month-to-month,Electronic check,96.2
5656-JAMLX,No,Male,Two year,Bank transfer (automatic),19.85
5656-MJEFC,No,Male,Two year,Credit card (automatic),48.15
5663-QBGIS,No,Male,Two year,Bank transfer (automatic),98.35
5666-CYCYZ,No,Female,Month-to-month,Electronic check,89.55
5666-MBJPT,No,Male,Two year,Bank transfer (automatic),25.1
5668-MEISB,No,Female,Two year,Credit card (automatic),106.1
5669-SRAIP,Yes,Female,Month-to-month,Electronic check,39.5
5671-RQRLP,No,Female,Two year,Credit card (automatic),75.65
5671-UUNXD,No,Female,One year,Electronic check,100.65
5673-FSSMF,Yes,Female,Month-to-month,Electronic check,60.15
5673-TIYIB,Yes,Male,Month-to-month,Credit card (automatic),40.4
5676-CFLYY,No,Male,Two year,Credit card (automatic),73.35
5678-VFNEQ,No,Female,One year,Credit card (automatic),104.1
5680-LQOGP,No,Female,Two year,Credit card (automatic),82.45
5681-LLOEI,No,Male,One year,Credit card (automatic),91.25
5684-FJVYR,No,Female,Two year,Bank transfer (automatic),90.35
5685-IIXLY,Yes,Female,Month-to-month,Electronic check,83.6
5686-CMAWK,No,Male,One year,Electronic check,86.75
5687-DKDTV,Yes,Female,Month-to-month,Mailed check,20.35
5688-KZTSN,Yes,Male,Month-to-month,Electronic check,20.0
5692-FPTAH,Yes,Female,Month-to-month,Mailed check,45.4
5692-ICXLW,No,Male,Month-to-month,Electronic check,90.7
5693-PIPCS,No,Male,Two year,Credit card (automatic),99.65
5696-CEIQJ,No,Male,Two year,Bank transfer (automatic),103.15
5696-EXCYS,No,Male,Two year,Credit card (automatic),19.45
5696-JVVQY,No,Female,Two year,Credit card (automatic),70.1
5696-QURRL,Yes,Male,Month-to-month,Mailed check,45.05
5697-GOMBF,No,Female,Month-to-month,Electronic check,35.9
5698-BQJOH,Yes,Female,Month-to-month,Electronic check,94.4
5699-BNCAS,No,Male,Two year,Mailed check,24.65
5701-GUXDC,No,Female,One year,Credit card (automatic),35.4
5701-SVCWR,No,Female,Month-to-month,Mailed check,24.0
5701-YVSVF,No,Female,Month-to-month,Electronic check,82.9
5701-ZIKJE,No,Male,Month-to-month,Mailed check,50.55
5702-KVQRD,No,Male,Two year,Electronic check,82.55
5702-SKUOB,No,Female,Month-to-month,Mailed check,19.6
5707-ORNDZ,Yes,Male,Month-to-month,Electronic check,54.55
5707-ZMDJP,No,Male,Two year,Mailed check,69.7
5708-EVONK,Yes,Female,Month-to-month,Bank transfer (automatic),93.4
5709-LVOEQ,No,Female,Two year,Mailed check,80.85
5712-AHQNN,No,Female,Month-to-month,Electronic check,91.65
5712-PTIWW,Yes,Male,Month-to-month,Electronic check,79.85
5712-VBOXD,No,Female,Month-to-month,Credit card (automatic),20.15
5716-EZXZN,No,Female,Two year,Credit card (automatic),99.05
5716-LIBJC,No,Female,One year,Credit card (automatic),104.15
5724-BIDBU,No,Male,One year,Electronic check,55.35
5726-CVNYA,No,Female,Two year,Mailed check,19.85
5727-MYATE,No,Male,Two year,Credit card (automatic),90.8
5729-KLZAR,Yes,Female,Month-to-month,Electronic check,80.85
5730-DBDSI,No,Male,Two year,Bank transfer (automatic),19.7
5730-RIITO,No,Female,Month-to-month,Credit card (automatic),33.45
5732-IKGQH,No,Male,One year,Bank transfer (automatic),104.45
5734-EJKXG,No,Female,One year,Electronic check,118.6
5736-YEJAX,No,Male,Two year,Credit card (automatic),79.45
5740-YHGTW,No,Male,Month-to-month,Credit card (automatic),97.55
5743-KHMNA,No,Male,Two year,Bank transfer (automatic),25.55
5747-PMBSQ,Yes,Male,Month-to-month,Mailed check,92.5
5748-RNCJT,Yes,Male,Two year,Bank transfer (automatic),106.5
5751-USDBL,No,Male,Two year,Mailed check,81.0
5753-QQWPW,No,Female,One year,Electronic check,59.9
5756-JYOJT,No,Female,One year,Credit card (automatic),64.9
5756-OZRIO,No,Male,One year,Bank transfer (automatic),64.05
5759-RCVCB,Yes,Female,Month-to-month,Credit card (automatic),35.2
5760-FXFVO,No,Male,Month-to-month,Electronic check,78.95
5760-IFJOZ,No,Male,Month-to-month,Mailed check,107.95
5760-WRAHC,No,Female,Month-to-month,Mailed check,69.75
5761-BYYZA,,Female,One year,Credit card (automatic),19.6
5762-TJXGK,No,Female,Two year,Bank transfer (automatic),58.75
5766-FTRTS,No,Male,Two year,Mailed check,84.45
5766-RLNAM,,Male,Two year,Electronic check,115.55
5766-XQXMQ,Yes,Female,Month-to-month,Bank transfer (automatic),68.85
5766-ZJYBB,Yes,Male,Month-to-month,Mailed check,19.4
5774-QPLTF,No,Male,One year,Mailed check,20.35
5774-XZTQC,No,Female,Month-to-month,Mailed check,20.45
5777-KJIRB,No,Female,One year,Mailed check,50.25
5777-ZPQNC,No,Female,One year,Electronic check,20.15
5778-BVOFB,No,Female,Month-to-month,Bank transfer (automatic),59.5
5780-INQIK,No,Female,Month-to-month,Electronic check,49.4
5781-BKHOP,No,Female,Two year,Bank transfer (automatic),100.65
5781-RFZRP,No,Male,Two year,Credit card (automatic),73.5
5787-KXGIY,No,Male,Two year,Credit card (automatic),19.3
5788-YPOEG,No,Female,Two year,Mailed check,84.75
5789-LDFXO,No,Male,One year,Electronic check,24.6
5791-KAJFD,No,Female,One year,Bank transfer (automatic),68.75
5792-JALQC,No,Female,Two year,Bank transfer (automatic),59.85
5793-YOLJN,No,Female,Two year,Mailed check,21.0
5795-BKOYE,No,Female,One year,Bank transfer (automatic),59.1
5795-KTGUD,No,Female,Two year,Bank transfer (automatic),110.8
5797-APWZC,Yes,Female,Month-to-month,Electronic check,90.6
5799-JRCZO,No,Female,Two year,Credit card (automatic),19.5
5802-ADBRC,No,Female,One year,Mailed check,104.4
5803-NQJZO,No,Male,Two year,Bank transfer (automatic),67.8
5804-HYIEZ,No,Male,Month-to-month,Electronic check,106.05
5804-JMYIO,No,Female,Two year,Mailed check,19.75
5804-LEPIM,Yes,Female,Month-to-month,Electronic check,70.35
5808-TOTXO,No,Female,One year,Credit card (automatic),20.55
5811-IWXYM,No,Female,One year,Bank transfer (automatic),101.25
5813-UECBU,Yes,Male,Month-to-month,Credit card (automatic),83.85
5815-HGGHV,No,Male,One year,Mailed check,64.15
5816-JMLGY,No,Female,Two year,Bank transfer (automatic),80.4
5816-QVHRX,No,Female,Month-to-month,Credit card (automatic),100.3
5816-SCGFC,No,Female,Month-to-month,Mailed check,51.3
5820-PTRYM,No,Female,One year,Credit card (automatic),68.45
5821-MMEIL,No,Female,Two year,Bank transfer (automatic),19.9
5825-XJOCM,No,Male,One year,Bank transfer (automatic),64.4
5827-MWCZK,No,Male,Month-to-month,Credit card (automatic),96.95
5828-AVIPD,Yes,Male,One year,Electronic check,100.95
5828-DWPIL,No,Male,Month-to-month,Electronic check,89.1
5829-NVSQN,No,Female,One year,Bank transfer (automatic),68.75
5832-EXGTT,No,Male,Month-to-month,Mailed check,60.2
5832-TRLPB,No,Male,One year,Bank transfer (automatic),75.35
5832-XKAES,Yes,Male,Month-to-month,Credit card (automatic),69.8
5834-ASPWA,Yes,Male,Month-to-month,Electronic check,75.45
5835-BEQEU,Yes,Male,Month-to-month,Electronic check,76.95
5837-LXSDN,No,Female,One year,Credit card (automatic),58.85
5839-SUYVZ,No,Male,Month-to-month,Credit card (automatic),74.55
5840-NVDCG,No,Female,Two year,Bank transfer (automatic),68.25
5842-POCOP,Yes,Female,Month-to-month,Mailed check,88.9
5843-TTHGI,No,Female,Month-to-month,Mailed check,50.0
5844-QVTAT,No,Female,One year,Mailed check,58.45
5845-BZZIB,No,Male,Two year,Mailed check,20.1
5846-ABOBJ,No,Male,Two year,Bank transfer (automatic),24.45
5846-NEQVZ,No,Male,Two year,Credit card (automatic),70.85
5846-QFDFI,No,Female,Month-to-month,Credit card (automatic),88.6
5847-MXBEO,No,Male,One year,Mailed check,20.3
5848-FHRFC,No,Female,Two year,Bank transfer (automatic),20.05
5849-ASHZJ,No,Male,One year,Credit card (automatic),20.05
5850-BDWCY,No,Female,Month-to-month,Mailed check,20.2
5854-KSRBJ,No,Male,Two year,Mailed check,25.4
5855-EIBDE,No,Female,Two year,Credit card (automatic),106.65
5857-TYBCJ,No,Male,Month-to-month,Electronic check,89.2
5857-XRECV,No,Female,One year,Bank transfer (automatic),20.5
5858-EAFCZ,No,Male,Month-to-month,Mailed check,44.45
5859-HZYLF,No,Male,Two year,Credit card (automatic),19.15
5862-BRIXZ,No,Male,Two year,Bank transfer (automatic),60.75
5863-OOKCL,No,Female,Month-to-month,Mailed check,18.85
5868-CZJDR,Yes,Male,Month-to-month,Mailed check,31.35
5868-YTYKS,No,Male,Month-to-month,Mailed check,20.25
5868-YWPDW,Yes,Male,Month-to-month,Electronic check,84.2
5871-DGTXZ,No,Male,One year,Mailed check,19.8
5872-OEQNH,No,Female,One year,Electronic check,44.45
5875-YPQFJ,Yes,Male,Month-to-month,Electronic check,69.9
5876-HZVZM,Yes,Female,Month-to-month,Credit card (automatic),55.9
5876-QMYLD,No,Female,One year,Mailed check,20.05
5879-HMFFH,No,Female,Two year,Bank transfer (automatic),88.05
5879-SESNB,No,Female,Month-to-month,Electronic check,75.25
5882-CMAZQ,No,Female,Month-to-month,Electronic check,34.25
5883-GTGVD,Yes,Male,Month-to-month,Electronic check,99.95
5884-FBCTL,No,Female,Two year,Bank transfer (automatic),25.1
5884-GCYMI,Yes,Male,Month-to-month,Mailed check,69.4
5886-VLQVU,No,Male,Month-to-month,Bank transfer (automatic),89.85
5887-IKKYO,No,Male,Two year,Bank transfer (automatic),94.35
5888-TLMCL,,Female,Two year,Credit card (automatic),54.95
5889-JTMUL,Yes,Female,Month-to-month,Electronic check,95.05
5889-LFOLL,Yes,Female,Month-to-month,Electronic check,84.6
5893-KCLGT,No,Female,Two year,Mailed check,19.75
5893-PYOLZ,No,Male,Two year,Credit card (automatic),81.8
5895-QSXOD,No,Male,Month-to-month,Mailed check,70.05
5896-NPFWW,Yes,Male,Month-to-month,Electronic check,50.15
5897-ZYEKH,No,Female,One year,Electronic check,105.6
5898-IGSLP,No,Male,Month-to-month,Electronic check,89.3
5899-MQZZL,Yes,Female,Month-to-month,Mailed check,75.0
5899-OUVKV,No,Male,Month-to-month,Electronic check,94.5
5902-WBLSE,No,Female,Two year,Credit card (automatic),20.15
5906-BFOZT,No,Male,Month-to-month,Mailed check,19.5
5906-CVLHP,Yes,Female,One year,Credit card (automatic),54.15
5906-DVAPM,No,Female,One year,Credit card (automatic),75.0
5908-QMGOE,Yes,Male,Month-to-month,Credit card (automatic),74.2
5909-ECHUI,Yes,Female,Month-to-month,Electronic check,56.25
5913-INRQV,No,Male,One year,Mailed check,90.15
5914-DVBWJ,Yes,Female,Month-to-month,Electronic check,85.45
5914-GXMDA,No,Female,One year,Mailed check,19.3
